streetname,Capacity,Occupancy,occupancy rate,LastUpdated,date
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/7 04:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/7 05:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/7 06:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/7 07:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,21,0.3,2023/7/7 08:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/7 09:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,51,0.728571429,2023/7/7 10:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/7 11:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,60,0.857142857,2023/7/7 12:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,59,0.842857143,2023/7/7 13:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,49,0.7,2023/7/7 14:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,48,0.685714286,2023/7/7 15:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,51,0.728571429,2023/7/7 16:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,47,0.671428571,2023/7/7 17:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/7 18:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/7 19:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/7 20:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,29,0.414285714,2023/7/7 21:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/7 22:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/7 23:00,2023/7/7
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/8 00:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/8 01:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/8 02:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,6,0.085714286,2023/7/8 03:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,6,0.085714286,2023/7/8 04:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/8 05:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/8 06:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/8 07:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/8 08:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,21,0.3,2023/7/8 09:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,25,0.357142857,2023/7/8 10:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,33,0.471428571,2023/7/8 11:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/8 12:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/8 13:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,38,0.542857143,2023/7/8 14:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,33,0.471428571,2023/7/8 15:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,37,0.528571429,2023/7/8 16:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,38,0.542857143,2023/7/8 17:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/8 18:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,60,0.857142857,2023/7/8 19:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/8 20:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,30,0.428571429,2023/7/8 21:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,16,0.228571429,2023/7/8 22:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,13,0.185714286,2023/7/8 23:00,2023/7/8
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/9 00:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/9 01:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/9 02:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/9 03:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/9 04:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/9 05:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/9 06:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/9 07:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,13,0.185714286,2023/7/9 08:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,22,0.314285714,2023/7/9 09:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,29,0.414285714,2023/7/9 10:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,33,0.471428571,2023/7/9 11:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/9 12:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,59,0.842857143,2023/7/9 13:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/9 14:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,37,0.528571429,2023/7/9 15:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,39,0.557142857,2023/7/9 16:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,35,0.5,2023/7/9 17:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/9 18:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/9 19:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,48,0.685714286,2023/7/9 20:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,25,0.357142857,2023/7/9 21:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,15,0.214285714,2023/7/9 22:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/9 23:00,2023/7/9
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/10 00:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/10 01:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/10 02:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,6,0.085714286,2023/7/10 03:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/10 04:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/10 05:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/10 06:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/10 07:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,19,0.271428571,2023/7/10 08:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/10 09:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,49,0.7,2023/7/10 10:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/10 11:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/10 12:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/10 13:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,42,0.6,2023/7/10 14:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/10 15:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,42,0.6,2023/7/10 16:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,38,0.542857143,2023/7/10 17:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,31,0.442857143,2023/7/10 18:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,35,0.5,2023/7/10 19:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,32,0.457142857,2023/7/10 20:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,24,0.342857143,2023/7/10 21:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,18,0.257142857,2023/7/10 22:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,14,0.2,2023/7/10 23:00,2023/7/10
ZhongShanRd.ShengLiRd.,70,15,0.214285714,2023/7/11 00:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/11 01:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/11 02:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/11 03:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/11 04:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/11 05:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/11 06:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/11 07:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,21,0.3,2023/7/11 08:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/11 09:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,52,0.742857143,2023/7/11 10:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,53,0.757142857,2023/7/11 11:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,56,0.8,2023/7/11 12:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,56,0.8,2023/7/11 13:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/11 14:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/11 15:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/11 16:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,37,0.528571429,2023/7/11 17:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/11 18:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,42,0.6,2023/7/11 19:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,39,0.557142857,2023/7/11 20:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,19,0.271428571,2023/7/11 21:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,14,0.2,2023/7/11 22:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/11 23:00,2023/7/11
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/12 00:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/12 01:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/12 02:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/12 03:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/12 04:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/12 05:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/12 06:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/12 07:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,26,0.371428571,2023/7/12 08:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,56,0.8,2023/7/12 09:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,58,0.828571429,2023/7/12 10:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/12 11:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,52,0.742857143,2023/7/12 12:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,56,0.8,2023/7/12 13:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,49,0.7,2023/7/12 14:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/12 15:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/12 16:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/12 17:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/12 18:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/12 19:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/12 20:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,25,0.357142857,2023/7/12 21:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/12 22:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/12 23:00,2023/7/12
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/13 00:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/13 01:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/13 02:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/13 03:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/13 04:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/13 05:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/13 06:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/13 07:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,23,0.328571429,2023/7/13 08:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/13 09:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,52,0.742857143,2023/7/13 10:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,51,0.728571429,2023/7/13 11:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/13 12:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,55,0.785714286,2023/7/13 13:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/13 14:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,48,0.685714286,2023/7/13 15:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,51,0.728571429,2023/7/13 16:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/13 17:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/13 18:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/13 19:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/13 20:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,22,0.314285714,2023/7/13 21:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,15,0.214285714,2023/7/13 22:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/13 23:00,2023/7/13
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/14 00:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/14 01:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/14 02:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/14 03:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/14 04:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/14 05:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/14 06:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/14 07:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,31,0.442857143,2023/7/14 08:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/14 09:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/14 10:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/14 11:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,53,0.757142857,2023/7/14 12:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,56,0.8,2023/7/14 13:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/14 14:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/14 15:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,48,0.685714286,2023/7/14 16:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,39,0.557142857,2023/7/14 17:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,38,0.542857143,2023/7/14 18:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,53,0.757142857,2023/7/14 19:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,38,0.542857143,2023/7/14 20:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,27,0.385714286,2023/7/14 21:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,17,0.242857143,2023/7/14 22:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/14 23:00,2023/7/14
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/15 00:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/15 01:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/15 02:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/15 03:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/15 04:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/15 05:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/15 06:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/15 07:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/15 08:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,17,0.242857143,2023/7/15 09:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,29,0.414285714,2023/7/15 10:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,38,0.542857143,2023/7/15 11:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,51,0.728571429,2023/7/15 12:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,53,0.757142857,2023/7/15 13:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/15 14:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/15 15:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/15 16:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,34,0.485714286,2023/7/15 17:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,55,0.785714286,2023/7/15 18:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,55,0.785714286,2023/7/15 19:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/15 20:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,27,0.385714286,2023/7/15 21:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,14,0.2,2023/7/15 22:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/15 23:00,2023/7/15
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/16 00:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/16 01:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/16 02:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/16 03:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/16 04:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/16 05:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/16 06:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/16 07:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/16 08:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,16,0.228571429,2023/7/16 09:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,29,0.414285714,2023/7/16 10:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,36,0.514285714,2023/7/16 11:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/16 12:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,58,0.828571429,2023/7/16 13:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/16 14:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,28,0.4,2023/7/16 15:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,30,0.428571429,2023/7/16 16:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,29,0.414285714,2023/7/16 17:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,50,0.714285714,2023/7/16 18:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,52,0.742857143,2023/7/16 19:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/16 20:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,25,0.357142857,2023/7/16 21:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/16 22:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/16 23:00,2023/7/16
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/17 00:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/17 01:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/17 02:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/17 03:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/17 04:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/17 05:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/17 06:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/17 07:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,17,0.242857143,2023/7/17 08:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,37,0.528571429,2023/7/17 09:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/17 10:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/17 11:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/17 12:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,52,0.742857143,2023/7/17 13:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/17 14:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,45,0.642857143,2023/7/17 15:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/17 16:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/17 17:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/17 18:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/17 19:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,32,0.457142857,2023/7/17 20:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,21,0.3,2023/7/17 21:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,18,0.257142857,2023/7/17 22:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,14,0.2,2023/7/17 23:00,2023/7/17
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/18 00:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,11,0.157142857,2023/7/18 01:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/18 02:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/18 03:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/18 04:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,5,0.071428571,2023/7/18 05:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,5,0.071428571,2023/7/18 06:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,6,0.085714286,2023/7/18 07:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,24,0.342857143,2023/7/18 08:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,47,0.671428571,2023/7/18 09:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,57,0.814285714,2023/7/18 10:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,52,0.742857143,2023/7/18 11:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,58,0.828571429,2023/7/18 12:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,48,0.685714286,2023/7/18 13:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,49,0.7,2023/7/18 14:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/18 15:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,41,0.585714286,2023/7/18 16:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/18 17:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,31,0.442857143,2023/7/18 18:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,36,0.514285714,2023/7/18 19:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,32,0.457142857,2023/7/18 20:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,21,0.3,2023/7/18 21:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,12,0.171428571,2023/7/18 22:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,10,0.142857143,2023/7/18 23:00,2023/7/18
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/19 00:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/19 01:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,7,0.1,2023/7/19 02:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,6,0.085714286,2023/7/19 03:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/19 04:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/19 05:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,9,0.128571429,2023/7/19 06:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,8,0.114285714,2023/7/19 07:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,22,0.314285714,2023/7/19 08:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,49,0.7,2023/7/19 09:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/19 10:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,55,0.785714286,2023/7/19 11:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,53,0.757142857,2023/7/19 12:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,54,0.771428571,2023/7/19 13:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,44,0.628571429,2023/7/19 14:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,43,0.614285714,2023/7/19 15:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/19 16:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,36,0.514285714,2023/7/19 17:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,37,0.528571429,2023/7/19 18:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,46,0.657142857,2023/7/19 19:00,2023/7/19
ZhongShanRd.ShengLiRd.,70,40,0.571428571,2023/7/19 20:00,2023/7/19
